Unnamed: 0,微博id,发布者姓名,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,nb_interactivity,date,text_preprocessed,positive_prob,negative_prob,confidence,sentiment,error_sentiment,if_大V,if_官媒,if_自媒,if_个人用户
398.0,IEEg6nJ0O,萍乡湘东发布,男,江西,240,16276,萍乡湘东发布:#脱贫攻坚# 湘东区峡山口街落实交通补贴促进就业扶贫       为了扎实推进就业扶贫工作，积极推动贫困劳动力转移就业，鼓励贫困劳动力稳定就业，努力实现“五个一批”的目标。去年以来，江西省萍乡市湘东区峡山口街把落实交通补贴政策作为鼓励贫困劳动力实现转移就业的重要举措，促进就业扶贫工作有效开展。       加大宣传力度。采取宣传单、微信群、公示栏等多种方式宣传，扩大就业交通补贴政策知晓率，提升贫困劳动力稳定就业的热情，努力营造浓厚的就业扶贫氛围，帮助更多的贫困人员稳定就业。科学安排部署。制定并下发了《关于进一步落实就业扶贫相关政策的通知》文件，对转移就业交通补贴的发放对象、补助标准、所需资料及发放程序进行了明确。安排业务骨干负责此项补助的审核工作，明确工作任务，强化职责分工，提高办事效率，允许代为申请，灵活解决贫困劳动力“来回跑”的问题，主动为贫困劳动力提供便利，为切实落实交通补贴提供有力的保障。严把政策落实关。通过询问村级信息员、电话抽查方式，认真核实就业交通补贴申请人员就业情况。经公示无异议后，按实名制车票据实报销原则，分省内、省外二个层次分别给予每人300元、500元就业交通补助，切实保证交通补贴政策落到实处，促进就业扶贫。http://t.cn/A6w3Yx4G [组图共3张] 原图 ,无,无,2020-04-23 14:21:00,360安全浏览器,17,13,8,39,2020-04-23 00:00:00,脱贫攻坚 湘东区峡山口街落实交通补贴促进就业扶贫 为了扎实推进就业扶贫工作，积极推动贫困劳动力转移就业，鼓励贫困劳动力稳定就业，努力实现五个一批的目标。去年以来，江西省萍乡市湘东区峡山口街把落实交通补贴政策作为鼓励贫困劳动力实现转移就业的重要举措，促进就业扶贫工作有效开展。 加大宣传力度。采取宣传单、微信群、公示栏等多种方式宣传，扩大就业交通补贴政策知晓率，提升贫困劳动力稳定就业的热情，努力营造浓厚的就业扶贫氛围，帮助更多的贫困人员稳定就业。科学安排部署。制定并下发了关于进一步落实就业扶贫相关政策的通知文件，对转移就业交通补贴的发放对象、补助标准、所需资料及发放程序进行了明确。安排业务骨干负责此项补助的审核工作，明确工作任务，强化职责分工，提高办事效率，允许代为申请，灵活解决贫困劳动力来回跑的问题，主动为贫困劳动力提供便利，为切实落实交通补贴提供有力的保障。严把政策落实关。通过询问村级信息员、电话抽查方式，认真核实就业交通补贴申请人员就业情况。经公示无异议后，按实名制车票据实报销原则，分省内、省外二个层次分别给予每人300元、500元就业交通补助，切实保证交通补贴政策落到实处，促进就业扶贫。 原图,0.939067,0.060932799999999995,0.8645940000000001,2,0,,,,
399.0,IECajz0Xx,洛杉矶玩乐,女,海外,1646,34568,洛杉矶玩乐:中国航司5月中美直飞航班计划出炉！目前，美国疫情形势依然严峻，不过好消息是，如果你计划回国，这两天中国航司陆续公布了5月最新的国际航班计划。国内航司将继续延长“五个一”的政策直到5月31日，即：一家航空公司在一个国家保留一条航线，一周最多有一个航班。......详戳http://t.cn/A6wuifxR  [组图共9张] 原图 ,无,无,2020-04-23 09:02:00,皮皮时光机,0,0,0,1,2020-04-23 00:00:00,中国航司5月中美直飞航班计划出炉！目前，美国疫情形势依然严峻，不过好消息是，如果你计划回国，这两天中国航司陆续公布了5月最新的国际航班计划。国内航司将继续延长五个一的政策直到5月31日，即：一家航空公司在一个国家保留一条航线，一周最多有一个航班。详戳http 原图,0.98,0.0199996,0.955556,2,0,,,,
400.0,IECajhomd,逛纽约,女,海外,1719,107666,逛纽约:中国航司5月中美直飞航班计划出炉！目前，美国疫情形势依然严峻，不过好消息是，如果你计划回国，这两天中国航司陆续公布了5月最新的国际航班计划。国内航司将继续延长“五个一”的政策直到5月31日，即：一家航空公司在一个国家保留一条航线，一周最多有一个航班。......详戳http://t.cn/A6wuifxR  [组图共9张] 原图 ,无,无,2020-04-23 09:02:00,皮皮时光机,0,3,0,4,2020-04-23 00:00:00,中国航司5月中美直飞航班计划出炉！目前，美国疫情形势依然严峻，不过好消息是，如果你计划回国，这两天中国航司陆续公布了5月最新的国际航班计划。国内航司将继续延长五个一的政策直到5月31日，即：一家航空公司在一个国家保留一条航线，一周最多有一个航班。详戳http 原图,0.98,0.0199996,0.955556,2,0,,,,
401.0,IECajeOcu,旧金山玩乐,女,海外,1925,49113,旧金山玩乐:中国航司5月中美直飞航班计划出炉！目前，美国疫情形势依然严峻，不过好消息是，如果你计划回国，这两天中国航司陆续公布了5月最新的国际航班计划。国内航司将继续延长“五个一”的政策直到5月31日，即：一家航空公司在一个国家保留一条航线，一周最多有一个航班。......详戳http://t.cn/A6wuifxR  [组图共9张] 原图 ,无,无,2020-04-23 09:02:00,皮皮时光机,1,0,0,2,2020-04-23 00:00:00,中国航司5月中美直飞航班计划出炉！目前，美国疫情形势依然严峻，不过好消息是，如果你计划回国，这两天中国航司陆续公布了5月最新的国际航班计划。国内航司将继续延长五个一的政策直到5月31日，即：一家航空公司在一个国家保留一条航线，一周最多有一个航班。详戳http 原图,0.98,0.0199996,0.955556,2,0,,,,
402.0,IEAPF9hqB,云海过客公子开心,女,海外,466,191,云海过客公子开心:五个一政策不开放就别想回国全日空凉了重新找门路了我吐了真就有家回不去嗷？  ,无,无,2020-04-23 05:38:00,战无不胜的iPhone 7 Plus,4,0,8,13,2020-04-23 00:00:00,五个一政策不开放就别想回国全日空凉了重新找门路了我吐了真就有家回不去嗷？,0.0190935,0.980906,0.95757,0,0,,,,
403.0,IEAnqmflm,薛定谔的猫_LYX,女,江苏,222,295,薛定谔的猫_LYX:民航局啥时候能取消五个一政策  ,无,无,2020-04-23 04:28:00,肖战老婆的iPhone 7 Plus(玫瑰金),0,0,1,2,2020-04-23 00:00:00,民航局啥时候能取消五个一政策,0.045594499999999996,0.954406,0.8986790000000001,0,0,,,,
404.0,IEzSB7kCk,潆demons,女,湖北,25,20,潆demons:五月十六号海南航空的机票，波士顿飞北京，到现在还没有取消。五月份五个一政策继续，机票肯定是要取消的，但是没收到通知。那种等着机票取消但又抱着一点点希望的感觉，好绝望。马上要期末了，学期都快结束了，还不知道暑假能不能回国，回家。  ,无,无,2020-04-23 03:12:00,iPhone客户端,1,0,2,4,2020-04-23 00:00:00,五月十六号海南航空的机票，波士顿飞北京，到现在还没有取消。五月份五个一政策继续，机票肯定是要取消的，但是没收到通知。那种等着机票取消但又抱着一点点希望的感觉，好绝望。马上要期末了，学期都快结束了，还不知道暑假能不能回国，回家。,0.13281800000000002,0.867182,0.70485,0,0,,,,
405.0,IEzHjm7CW,花纹长歪了,女,海外,1043,174,花纹长歪了:是谁想出了五个一这种狗屎政策  ,无,无,2020-04-23 02:45:00,iPhone客户端,0,0,0,1,2020-04-23 00:00:00,是谁想出了五个一这种狗屎政策,0.00022731299999999998,0.9997729999999999,0.999495,0,0,,,,
406.0,IEzhwcw0Y,Noveau,女,海外,43,9,Noveau:希望五个一政策早日取消在这边真的太无聊了  ,无,无,2020-04-23 01:41:00,iPhone客户端,0,0,0,1,2020-04-23 00:00:00,希望五个一政策早日取消在这边真的太无聊了,0.000632757,0.999367,0.9985940000000001,0,0,,,,
407.0,IEwBrsg5X,區浩昕,男,海外,677,4593,區浩昕:#留学生回国# 不知道七八月“五个一”政策会不会有所放宽，每年那个时候才是留学生回国的高峰，毕竟课程结束了，房子也快到期了  ,无,无,2020-04-22 18:52:00,iPhone,8,0,13,22,2020-04-22 00:00:00,留学生回国 不知道七八月五个一政策会不会有所放宽，每年那个时候才是留学生回国的高峰，毕竟课程结束了，房子也快到期了,0.8467950000000001,0.153205,0.659543,2,0,,,,
408.0,IEwer6czk,华人头条,男,福建,177,22162,华人头条:【民航局：已安排20架次临时航班接回境外中国公民】民航局相关部门负责人在今天(22日)举行的发布会上表示，“五个一”政策实施后，国际客运航班量大幅减少，临时航班和包机执行备受社会关注。3月份，民航共安排临时航班9架次，协助在伊朗和意大利的1466名中国公民回国，其中包括了前期援外的医疗专家组、联合工作组人员和留学生。4月份以来，截至4月20日，共执行了临时航班11架次，协助在英国、美国、意大利、西班牙等国的2009名我国公民回国，其中包括留学生1734人。http://t.cn/A6wnjXqD 原图 ,无,无,2020-04-22 17:55:00,360安全浏览器,0,0,0,1,2020-04-22 00:00:00,民航局：已安排20架次临时航班接回境外中国公民民航局相关部门负责人在今天22日举行的发布会上表示，五个一政策实施后，国际客运航班量大幅减少，临时航班和包机执行备受社会关注。3月份，民航共安排临时航班9架次，协助在伊朗和意大利的1466名中国公民回国，其中包括了前期援外的医疗专家组、联合工作组人员和留学生。4月份以来，截至4月20日，共执行了临时航班11架次，协助在英国、美国、意大利、西班牙等国的2009名我国公民回国，其中包括留学生1734人。 原图,0.9663430000000001,0.033657,0.925207,2,0,,,,
409.0,IEuVtxO4N,湖北新闻,女,湖北,42,21625,湖北新闻:【#民航局已安排20架次临时航班接回境外中国公民# 】#全球疫情# 民航局相关部门负责人在今天(22日)举行的发布会上表示，“五个一”政策实施后，国际客运航班量大幅减少，临时航班和包机执行备受社会关注。3月份，民航共安排临时航班9架次，协助在伊朗和意大利的1466名中国公民回国，其中包括了前期援外的医疗专家组、联合工作组人员和留学生。4月份以来，截至4月20日，共执行了临时航班11架次，协助在英国、美国、意大利、西班牙等国的2009名我国公民回国，其中包括留学生1734人。 原图 ,无,无,2020-04-22 14:36:00,搜狗高速浏览器,0,1,0,2,2020-04-22 00:00:00,民航局已安排20架次临时航班接回境外中国公民 全球疫情 民航局相关部门负责人在今天22日举行的发布会上表示，五个一政策实施后，国际客运航班量大幅减少，临时航班和包机执行备受社会关注。3月份，民航共安排临时航班9架次，协助在伊朗和意大利的1466名中国公民回国，其中包括了前期援外的医疗专家组、联合工作组人员和留学生。4月份以来，截至4月20日，共执行了临时航班11架次，协助在英国、美国、意大利、西班牙等国的2009名我国公民回国，其中包括留学生1734人。 原图,0.972564,0.0274355,0.939032,2,0,,,,
410.0,IEsIat2vD,孤hai_,女,其他,52,28,孤hai_:#中国人不能回国# 为什么中国不让中国人回国？？？？？当初中国痛骂外国人说他们视中国人为病毒，现在呢？？？？？？我们以前是外国人眼里的病毒，现在成了在中国的人眼里的病毒了吗？？？？？中国的领导人想干啥，想置我们于何地，四月五月实行五个一政策，照着现在的疫情的发展，还要再等几个月中国才能开门，让我们回家？？？？？？？我们在国外，是说不回就能不回吗？？我们是人啊，是活生生的人，不是个东西放在哪儿都可以。。。。。你们到底有没有把我们当人看啊？？？？？？？？ ,无,无,2020-04-22 08:58:00,OPPO Reno Ace,3,1,0,5,2020-04-22 00:00:00,中国人不能回国 为什么中国不让中国人回国？？？？？当初中国痛骂外国人说他们视中国人为病毒，现在呢？？？？？？我们以前是外国人眼里的病毒，现在成了在中国的人眼里的病毒了吗？？？？？中国的领导人想干啥，想置我们于何地，四月五月实行五个一政策，照着现在的疫情的发展，还要再等几个月中国才能开门，让我们回家？？？？？？？我们在国外，是说不回就能不回吗？？我们是人啊，是活生生的人，不是个东西放在哪儿都可以。。。。。你们到底有没有把我们当人看啊？？？？？？？？,0.00019019299999999999,0.9998100000000001,0.999577,0,0,,,,
411.0,IEszC5Gh5,日本签证-简化办理,男,北京,135,2684,日本签证-简化办理:#民航局要求继续调减国际客运航班量# 第一次发文是3月29日起开始执行，第二次4月17日发文确定延续4月五个一政策，国内航空公司第一响应，所以国内航司计划出的快，批的也快。外航需要一点时间，提交飞行计划，等待审批，需要时间。  ,无,无,2020-04-22 08:36:00,iPhone XS Max(银色),1,0,0,2,2020-04-22 00:00:00,民航局要求继续调减国际客运航班量 第一次发文是3月29日起开始执行，第二次4月17日发文确定延续4月五个一政策，国内航空公司第一响应，所以国内航司计划出的快，批的也快。外航需要一点时间，提交飞行计划，等待审批，需要时间。,0.909918,0.0900821,0.799818,2,0,,,,
